Time,HandRoleL.x,HandRoleL.y,HandRoleL.z,ThumbPosL1.x,ThumbPosL1.y,ThumbPosL1.z,ThumbPosL2.x,ThumbPosL2.y,ThumbPosL2.z,ThumbPosL3.x,ThumbPosL3.y,ThumbPosL3.z,ThumbPosL4.x,ThumbPosL4.y,ThumbPosL4.z,IndexPosL1.x,IndexPosL1.y,IndexPosL1.z,IndexPosL2.x,IndexPosL2.y,IndexPosL2.z,IndexPosL3.x,IndexPosL3.y,IndexPosL3.z,IndexPosL4.x,IndexPosL4.y,IndexPosL4.z,MiddlePosL1.x,MiddlePosL1.y,MiddlePosL1.z,MiddlePosL2.x,MiddlePosL2.y,MiddlePosL2.z,MiddlePosL3.x,MiddlePosL3.y,MiddlePosL3.z,MiddlePosL4.x,MiddlePosL4.y,MiddlePosL4.z,RingPosL1.x,RingPosL1.y,RingPosL1.z,RingPosL2.x,RingPosL2.y,RingPosL2.z,RingPosL3.x,RingPosL3.y,RingPosL3.z,RingPosL4.x,RingPosL4.y,RingPosL4.z,PinkyPosL1.x,PinkyPosL1.y,PinkyPosL1.z,PinkyPosL2.x,PinkyPosL2.y,PinkyPosL2.z,PinkyPosL3.x,PinkyPosL3.y,PinkyPosL3.z,PinkyPosL4.x,PinkyPosL4.y,PinkyPosL4.z
0.1110,357.2256,8.410538,347.3182,-0.4608803,-0.136812,0.5952458,-1.088146,-0.100163,0.616361,-1.577003,-0.5603681,0.1813559,-1.243109,-0.8622137,-0.2153861,-1.734926,0.2580938,0.7009543,-2.350279,0.1756029,0.9617298,-2.778467,-0.02538057,1.141629,-3.095791,-0.2648226,1.273965,-1.738657,0.2168261,0.2479778,-2.533831,0.05435507,0.3735072,-3.008678,-0.2897626,0.4605734,-3.266562,-0.6210845,0.5149338,-1.683847,0.1275413,-0.1559079,-2.437317,-0.01945513,-0.1613978,-2.888474,-0.3244103,-0.1460094,-3.186998,-0.6727813,-0.1232075,-1.555674,-0.01063389,-0.5061181,-2.19294,-0.04490806,-0.6284109,-2.888474,-0.3244103,-0.1460094,-3.186998,-0.6727813,-0.1232075
0.1136,357.2256,8.410538,347.3182,-0.4608803,-0.136812,0.5952458,-1.088146,-0.100163,0.616361,-1.577003,-0.5603681,0.1813559,-1.243109,-0.8622137,-0.2153861,-1.734926,0.2580938,0.7009543,-2.350279,0.1756029,0.9617298,-2.778467,-0.02538057,1.141629,-3.095791,-0.2648226,1.273965,-1.738657,0.2168261,0.2479778,-2.533831,0.05435507,0.3735072,-3.008678,-0.2897626,0.4605734,-3.266562,-0.6210845,0.5149338,-1.683847,0.1275413,-0.1559079,-2.437317,-0.01945513,-0.1613978,-2.888474,-0.3244103,-0.1460094,-3.186998,-0.6727813,-0.1232075,-1.555674,-0.01063389,-0.5061181,-2.19294,-0.04490806,-0.6284109,-2.888474,-0.3244103,-0.1460094,-3.186998,-0.6727813,-0.1232075
0.1166,357.2256,8.410538,347.3182,-0.4608803,-0.136812,0.5952458,-1.088146,-0.100163,0.616361,-1.577003,-0.5603681,0.1813559,-1.243109,-0.8622137,-0.2153861,-1.734926,0.2580938,0.7009543,-2.350279,0.1756029,0.9617298,-2.778467,-0.02538057,1.141629,-3.095791,-0.2648226,1.273965,-1.738657,0.2168261,0.2479778,-2.533831,0.05435507,0.3735072,-3.008678,-0.2897626,0.4605734,-3.266562,-0.6210845,0.5149338,-1.683847,0.1275413,-0.1559079,-2.437317,-0.01945513,-0.1613978,-2.888474,-0.3244103,-0.1460094,-3.186998,-0.6727813,-0.1232075,-1.555674,-0.01063389,-0.5061181,-2.19294,-0.04490806,-0.6284109,-2.888474,-0.3244103,-0.1460094,-3.186998,-0.6727813,-0.1232075
0.1203,357.1996,8.287857,347.3597,-0.4620256,-0.136969,0.5943208,-1.089329,-0.1006487,0.6148915,-1.577591,-0.5611052,0.1794842,-1.244095,-0.8633351,-0.2172991,-1.736599,0.2569762,0.6972107,-2.352657,0.1761165,0.9568319,-2.78207,-0.02258193,1.136348,-3.101065,-0.2597334,1.268792,-1.739346,0.2155509,0.2442415,-2.534784,0.05313391,0.3681398,-3.010086,-0.2905663,0.4543655,-3.26852,-0.6215191,0.50837,-1.683613,0.1261711,-0.1594972,-2.437098,-0.02068073,-0.1665907,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376,-1.554596,-0.01202353,-0.5093892,-2.191584,-0.04661223,-0.6330413,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376
0.1231,357.1996,8.287857,347.3597,-0.4620256,-0.136969,0.5943208,-1.089329,-0.1006487,0.6148915,-1.577591,-0.5611052,0.1794842,-1.244095,-0.8633351,-0.2172991,-1.736599,0.2569762,0.6972107,-2.352657,0.1761165,0.9568319,-2.78207,-0.02258193,1.136348,-3.101065,-0.2597334,1.268792,-1.739346,0.2155509,0.2442415,-2.534784,0.05313391,0.3681398,-3.010086,-0.2905663,0.4543655,-3.26852,-0.6215191,0.50837,-1.683613,0.1261711,-0.1594972,-2.437098,-0.02068073,-0.1665907,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376,-1.554596,-0.01202353,-0.5093892,-2.191584,-0.04661223,-0.6330413,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376
0.1258,357.1996,8.287857,347.3597,-0.4620256,-0.136969,0.5943208,-1.089329,-0.1006487,0.6148915,-1.577591,-0.5611052,0.1794842,-1.244095,-0.8633351,-0.2172991,-1.736599,0.2569762,0.6972107,-2.352657,0.1761165,0.9568319,-2.78207,-0.02258193,1.136348,-3.101065,-0.2597334,1.268792,-1.739346,0.2155509,0.2442415,-2.534784,0.05313391,0.3681398,-3.010086,-0.2905663,0.4543655,-3.26852,-0.6215191,0.50837,-1.683613,0.1261711,-0.1594972,-2.437098,-0.02068073,-0.1665907,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376,-1.554596,-0.01202353,-0.5093892,-2.191584,-0.04661223,-0.6330413,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376
0.1288,357.1996,8.287857,347.3597,-0.4620256,-0.136969,0.5943208,-1.089329,-0.1006487,0.6148915,-1.577591,-0.5611052,0.1794842,-1.244095,-0.8633351,-0.2172991,-1.736599,0.2569762,0.6972107,-2.352657,0.1761165,0.9568319,-2.78207,-0.02258193,1.136348,-3.101065,-0.2597334,1.268792,-1.739346,0.2155509,0.2442415,-2.534784,0.05313391,0.3681398,-3.010086,-0.2905663,0.4543655,-3.26852,-0.6215191,0.50837,-1.683613,0.1261711,-0.1594972,-2.437098,-0.02068073,-0.1665907,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376,-1.554596,-0.01202353,-0.5093892,-2.191584,-0.04661223,-0.6330413,-2.888647,-0.325103,-0.1521394,-3.187857,-0.6729234,-0.1299376
0.1314,357.1953,8.314394,347.3818,-0.4616861,-0.1371387,0.5945461,-1.088999,-0.1010925,0.6152716,-1.577164,-0.561767,0.1799846,-1.243465,-0.8637503,-0.2168172,-1.736364,0.2563092,0.6980426,-2.352442,0.1768809,0.9580548,-2.782511,-0.01986936,1.138149,-3.102638,-0.2550793,1.271319,-1.739311,0.214874,0.2450757,-2.53475,0.05274314,0.369349,-3.010386,-0.2904272,0.4558493,-3.269314,-0.6209602,0.5100542,-1.683741,0.1255082,-0.1586881,-2.437265,-0.0211522,-0.1654601,-2.889082,-0.3251682,-0.1508459,-3.188745,-0.672591,-0.1285534,-1.554836,-0.0126425,-0.5086396,-2.191866,-0.04762121,-0.631966,-2.889082,-0.3251682,-0.1508459,-3.188745,-0.672591,-0.1285534
0.1426,357.1874,8.276292,347.4097,-0.461998,-0.1373304,0.594259,-1.089333,-0.1015491,0.6148235,-1.577194,-0.5623261,0.1793074,-1.243542,-0.864254,-0.2175749,-1.736938,0.2554861,0.6969124,-2.353357,0.1778025,0.9566447,-2.784431,-0.01656806,1.136919,-3.106089,-0.2494004,1.270583,-1.739576,0.2140196,0.2439463,-2.535158,0.05219969,0.3677065,-3.011276,-0.2903617,0.4539699,-3.270836,-0.6204075,0.5081114,-1.683701,0.1246551,-0.1597759,-2.43726,-0.02180073,-0.1670747,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517,-1.554504,-0.01345423,-0.5096354,-2.191444,-0.04847112,-0.6334056,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517
0.1452,357.1874,8.276292,347.4097,-0.461998,-0.1373304,0.594259,-1.089333,-0.1015491,0.6148235,-1.577194,-0.5623261,0.1793074,-1.243542,-0.864254,-0.2175749,-1.736938,0.2554861,0.6969124,-2.353357,0.1778025,0.9566447,-2.784431,-0.01656806,1.136919,-3.106089,-0.2494004,1.270583,-1.739576,0.2140196,0.2439463,-2.535158,0.05219969,0.3677065,-3.011276,-0.2903617,0.4539699,-3.270836,-0.6204075,0.5081114,-1.683701,0.1246551,-0.1597759,-2.43726,-0.02180073,-0.1670747,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517,-1.554504,-0.01345423,-0.5096354,-2.191444,-0.04847112,-0.6334056,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517
0.1476,357.1874,8.276292,347.4097,-0.461998,-0.1373304,0.594259,-1.089333,-0.1015491,0.6148235,-1.577194,-0.5623261,0.1793074,-1.243542,-0.864254,-0.2175749,-1.736938,0.2554861,0.6969124,-2.353357,0.1778025,0.9566447,-2.784431,-0.01656806,1.136919,-3.106089,-0.2494004,1.270583,-1.739576,0.2140196,0.2439463,-2.535158,0.05219969,0.3677065,-3.011276,-0.2903617,0.4539699,-3.270836,-0.6204075,0.5081114,-1.683701,0.1246551,-0.1597759,-2.43726,-0.02180073,-0.1670747,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517,-1.554504,-0.01345423,-0.5096354,-2.191444,-0.04847112,-0.6334056,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517
0.1505,357.1874,8.276292,347.4097,-0.461998,-0.1373304,0.594259,-1.089333,-0.1015491,0.6148235,-1.577194,-0.5623261,0.1793074,-1.243542,-0.864254,-0.2175749,-1.736938,0.2554861,0.6969124,-2.353357,0.1778025,0.9566447,-2.784431,-0.01656806,1.136919,-3.106089,-0.2494004,1.270583,-1.739576,0.2140196,0.2439463,-2.535158,0.05219969,0.3677065,-3.011276,-0.2903617,0.4539699,-3.270836,-0.6204075,0.5081114,-1.683701,0.1246551,-0.1597759,-2.43726,-0.02180073,-0.1670747,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517,-1.554504,-0.01345423,-0.5096354,-2.191444,-0.04847112,-0.6334056,-2.889406,-0.3253444,-0.1528028,-3.189629,-0.6722994,-0.1307517
0.1529,357.1686,8.260636,347.4417,-0.4620619,-0.1374623,0.5941792,-1.089415,-0.1020171,0.6147615,-1.577045,-0.5629497,0.179151,-1.243446,-0.8647373,-0.2178823,-1.737263,0.2546137,0.6964231,-2.353918,0.1787551,0.9561349,-2.785942,-0.01312053,1.136808,-3.109108,-0.243454,1.271157,-1.739763,0.2130347,0.2434665,-2.535427,0.05148023,0.3670568,-3.011967,-0.2904891,0.4533326,-3.272121,-0.620052,0.5075728,-1.683735,0.1236048,-0.16022,-2.437321,-0.02270667,-0.167723,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756,-1.554371,-0.01451257,-0.5100141,-2.191261,-0.04986188,-0.6339424,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756
0.1552,357.1686,8.260636,347.4417,-0.4620619,-0.1374623,0.5941792,-1.089415,-0.1020171,0.6147615,-1.577045,-0.5629497,0.179151,-1.243446,-0.8647373,-0.2178823,-1.737263,0.2546137,0.6964231,-2.353918,0.1787551,0.9561349,-2.785942,-0.01312053,1.136808,-3.109108,-0.243454,1.271157,-1.739763,0.2130347,0.2434665,-2.535427,0.05148023,0.3670568,-3.011967,-0.2904891,0.4533326,-3.272121,-0.620052,0.5075728,-1.683735,0.1236048,-0.16022,-2.437321,-0.02270667,-0.167723,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756,-1.554371,-0.01451257,-0.5100141,-2.191261,-0.04986188,-0.6339424,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756
0.1574,357.1686,8.260636,347.4417,-0.4620619,-0.1374623,0.5941792,-1.089415,-0.1020171,0.6147615,-1.577045,-0.5629497,0.179151,-1.243446,-0.8647373,-0.2178823,-1.737263,0.2546137,0.6964231,-2.353918,0.1787551,0.9561349,-2.785942,-0.01312053,1.136808,-3.109108,-0.243454,1.271157,-1.739763,0.2130347,0.2434665,-2.535427,0.05148023,0.3670568,-3.011967,-0.2904891,0.4533326,-3.272121,-0.620052,0.5075728,-1.683735,0.1236048,-0.16022,-2.437321,-0.02270667,-0.167723,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756,-1.554371,-0.01451257,-0.5100141,-2.191261,-0.04986188,-0.6339424,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756
0.1598,357.1686,8.260636,347.4417,-0.4620619,-0.1374623,0.5941792,-1.089415,-0.1020171,0.6147615,-1.577045,-0.5629497,0.179151,-1.243446,-0.8647373,-0.2178823,-1.737263,0.2546137,0.6964231,-2.353918,0.1787551,0.9561349,-2.785942,-0.01312053,1.136808,-3.109108,-0.243454,1.271157,-1.739763,0.2130347,0.2434665,-2.535427,0.05148023,0.3670568,-3.011967,-0.2904891,0.4533326,-3.272121,-0.620052,0.5075728,-1.683735,0.1236048,-0.16022,-2.437321,-0.02270667,-0.167723,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756,-1.554371,-0.01451257,-0.5100141,-2.191261,-0.04986188,-0.6339424,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756
0.1621,357.1686,8.260636,347.4417,-0.4620619,-0.1374623,0.5941792,-1.089415,-0.1020171,0.6147615,-1.577045,-0.5629497,0.179151,-1.243446,-0.8647373,-0.2178823,-1.737263,0.2546137,0.6964231,-2.353918,0.1787551,0.9561349,-2.785942,-0.01312053,1.136808,-3.109108,-0.243454,1.271157,-1.739763,0.2130347,0.2434665,-2.535427,0.05148023,0.3670568,-3.011967,-0.2904891,0.4533326,-3.272121,-0.620052,0.5075728,-1.683735,0.1236048,-0.16022,-2.437321,-0.02270667,-0.167723,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756,-1.554371,-0.01451257,-0.5100141,-2.191261,-0.04986188,-0.6339424,-2.889772,-0.3258003,-0.153563,-3.190533,-0.6722952,-0.1315756
0.1649,357.1646,8.385195,347.4796,-0.4606581,-0.1377834,0.5951937,-1.088022,-0.1029072,0.6163841,-1.575638,-0.5644794,0.1814336,-1.241268,-0.8655768,-0.2154769,-1.735891,0.2534449,0.7002615,-2.352144,0.1794089,0.9614469,-2.784698,-0.009907903,1.143543,-3.109093,-0.2376547,1.279337,-1.739363,0.2118756,0.2473105,-2.534826,0.05067278,0.3726346,-3.011698,-0.2905542,0.4600101,-3.272472,-0.6195157,0.514918,-1.684166,0.1224931,-0.1565011,-2.437813,-0.02357506,-0.162413,-2.890631,-0.3260783,-0.1473546,-3.192026,-0.6719838,-0.1248035,-1.555481,-0.01552982,-0.5065833,-2.192623,-0.05124841,-0.6291134,-2.890631,-0.3260783,-0.1473546,-3.192026,-0.6719838,-0.1248035
0.1714,357.1646,8.385195,347.4796,-0.4606581,-0.1377834,0.5951937,-1.088022,-0.1029072,0.6163841,-1.575638,-0.5644794,0.1814336,-1.241268,-0.8655768,-0.2154769,-1.735891,0.2534449,0.7002615,-2.352144,0.1794089,0.9614469,-2.784698,-0.009907903,1.143543,-3.109093,-0.2376547,1.279337,-1.739363,0.2118756,0.2473105,-2.534826,0.05067278,0.3726346,-3.011698,-0.2905542,0.4600101,-3.272472,-0.6195157,0.514918,-1.684166,0.1224931,-0.1565011,-2.437813,-0.02357506,-0.162413,-2.890631,-0.3260783,-0.1473546,-3.192026,-0.6719838,-0.1248035,-1.555481,-0.01552982,-0.5065833,-2.192623,-0.05124841,-0.6291134,-2.890631,-0.3260783,-0.1473546,-3.192026,-0.6719838,-0.1248035
0.1763,357.1422,8.489578,347.5286,-0.4594231,-0.1380432,0.5960873,-1.086805,-0.1038446,0.6178422,-1.574301,-0.5662805,0.1836755,-1.239294,-0.8668762,-0.2130774,-1.73481,0.2520626,0.7034309,-2.350731,0.1798148,0.9658981,-2.783836,-0.006940663,1.149327,-3.109455,-0.2320799,1.286528,-1.73909,0.2103719,0.250498,-2.53437,0.04945362,0.3773277,-3.011595,-0.2910137,0.4657446,-3.273022,-0.6193415,0.521338,-1.684565,0.1209336,-0.1533926,-2.438248,-0.02499959,-0.1579359,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507,-1.55641,-0.01706468,-0.5036783,-2.193748,-0.05327577,-0.6250257,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507
0.1790,357.1422,8.489578,347.5286,-0.4594231,-0.1380432,0.5960873,-1.086805,-0.1038446,0.6178422,-1.574301,-0.5662805,0.1836755,-1.239294,-0.8668762,-0.2130774,-1.73481,0.2520626,0.7034309,-2.350731,0.1798148,0.9658981,-2.783836,-0.006940663,1.149327,-3.109455,-0.2320799,1.286528,-1.73909,0.2103719,0.250498,-2.53437,0.04945362,0.3773277,-3.011595,-0.2910137,0.4657446,-3.273022,-0.6193415,0.521338,-1.684565,0.1209336,-0.1533926,-2.438248,-0.02499959,-0.1579359,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507,-1.55641,-0.01706468,-0.5036783,-2.193748,-0.05327577,-0.6250257,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507
0.1816,357.1422,8.489578,347.5286,-0.4594231,-0.1380432,0.5960873,-1.086805,-0.1038446,0.6178422,-1.574301,-0.5662805,0.1836755,-1.239294,-0.8668762,-0.2130774,-1.73481,0.2520626,0.7034309,-2.350731,0.1798148,0.9658981,-2.783836,-0.006940663,1.149327,-3.109455,-0.2320799,1.286528,-1.73909,0.2103719,0.250498,-2.53437,0.04945362,0.3773277,-3.011595,-0.2910137,0.4657446,-3.273022,-0.6193415,0.521338,-1.684565,0.1209336,-0.1533926,-2.438248,-0.02499959,-0.1579359,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507,-1.55641,-0.01706468,-0.5036783,-2.193748,-0.05327577,-0.6250257,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507
0.1842,357.1422,8.489578,347.5286,-0.4594231,-0.1380432,0.5960873,-1.086805,-0.1038446,0.6178422,-1.574301,-0.5662805,0.1836755,-1.239294,-0.8668762,-0.2130774,-1.73481,0.2520626,0.7034309,-2.350731,0.1798148,0.9658981,-2.783836,-0.006940663,1.149327,-3.109455,-0.2320799,1.286528,-1.73909,0.2103719,0.250498,-2.53437,0.04945362,0.3773277,-3.011595,-0.2910137,0.4657446,-3.273022,-0.6193415,0.521338,-1.684565,0.1209336,-0.1533926,-2.438248,-0.02499959,-0.1579359,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507,-1.55641,-0.01706468,-0.5036783,-2.193748,-0.05327577,-0.6250257,-2.89142,-0.3269273,-0.142055,-3.193464,-0.67223,-0.1189507
0.1865,357.1141,8.582687,347.5817,-0.4582901,-0.1382896,0.5969022,-1.085693,-0.104816,0.6191241,-1.572969,-0.5682956,0.1858221,-1.237274,-0.8685029,-0.2106426,-1.733881,0.2505934,0.7062426,-2.349495,0.179955,0.9698672,-2.783085,-0.004446437,1.154525,-3.10981,-0.2271713,1.293036,-1.738876,0.2087408,0.2533319,-2.533995,0.04810321,0.3815262,-3.011599,-0.2915727,0.4709265,-3.273714,-0.6192358,0.5271916,-1.684938,0.1192159,-0.1506182,-2.438654,-0.0265777,-0.153932,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739,-1.557232,-0.01877754,-0.50107,-2.194748,-0.0553501,-0.6213797,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739
0.1893,357.1141,8.582687,347.5817,-0.4582901,-0.1382896,0.5969022,-1.085693,-0.104816,0.6191241,-1.572969,-0.5682956,0.1858221,-1.237274,-0.8685029,-0.2106426,-1.733881,0.2505934,0.7062426,-2.349495,0.179955,0.9698672,-2.783085,-0.004446437,1.154525,-3.10981,-0.2271713,1.293036,-1.738876,0.2087408,0.2533319,-2.533995,0.04810321,0.3815262,-3.011599,-0.2915727,0.4709265,-3.273714,-0.6192358,0.5271916,-1.684938,0.1192159,-0.1506182,-2.438654,-0.0265777,-0.153932,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739,-1.557232,-0.01877754,-0.50107,-2.194748,-0.0553501,-0.6213797,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739
0.1917,357.1141,8.582687,347.5817,-0.4582901,-0.1382896,0.5969022,-1.085693,-0.104816,0.6191241,-1.572969,-0.5682956,0.1858221,-1.237274,-0.8685029,-0.2106426,-1.733881,0.2505934,0.7062426,-2.349495,0.179955,0.9698672,-2.783085,-0.004446437,1.154525,-3.10981,-0.2271713,1.293036,-1.738876,0.2087408,0.2533319,-2.533995,0.04810321,0.3815262,-3.011599,-0.2915727,0.4709265,-3.273714,-0.6192358,0.5271916,-1.684938,0.1192159,-0.1506182,-2.438654,-0.0265777,-0.153932,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739,-1.557232,-0.01877754,-0.50107,-2.194748,-0.0553501,-0.6213797,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739
0.1940,357.1141,8.582687,347.5817,-0.4582901,-0.1382896,0.5969022,-1.085693,-0.104816,0.6191241,-1.572969,-0.5682956,0.1858221,-1.237274,-0.8685029,-0.2106426,-1.733881,0.2505934,0.7062426,-2.349495,0.179955,0.9698672,-2.783085,-0.004446437,1.154525,-3.10981,-0.2271713,1.293036,-1.738876,0.2087408,0.2533319,-2.533995,0.04810321,0.3815262,-3.011599,-0.2915727,0.4709265,-3.273714,-0.6192358,0.5271916,-1.684938,0.1192159,-0.1506182,-2.438654,-0.0265777,-0.153932,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739,-1.557232,-0.01877754,-0.50107,-2.194748,-0.0553501,-0.6213797,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739
0.1963,357.1141,8.582687,347.5817,-0.4582901,-0.1382896,0.5969022,-1.085693,-0.104816,0.6191241,-1.572969,-0.5682956,0.1858221,-1.237274,-0.8685029,-0.2106426,-1.733881,0.2505934,0.7062426,-2.349495,0.179955,0.9698672,-2.783085,-0.004446437,1.154525,-3.10981,-0.2271713,1.293036,-1.738876,0.2087408,0.2533319,-2.533995,0.04810321,0.3815262,-3.011599,-0.2915727,0.4709265,-3.273714,-0.6192358,0.5271916,-1.684938,0.1192159,-0.1506182,-2.438654,-0.0265777,-0.153932,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739,-1.557232,-0.01877754,-0.50107,-2.194748,-0.0553501,-0.6213797,-2.892214,-0.3278831,-0.137297,-3.194965,-0.6725308,-0.1136739
0.1987,357.0892,8.628784,347.6359,-0.4576426,-0.1385745,0.5973325,-1.085072,-0.1057704,0.6198308,-1.572041,-0.570177,0.1871781,-1.235928,-0.8701938,-0.2090762,-1.733528,0.2490659,0.7076482,-2.349022,0.1797798,0.9719073,-2.783131,-0.002580001,1.157374,-3.110884,-0.2231915,1.296834,-1.738867,0.2070773,0.254754,-2.533943,0.04678456,0.3836502,-3.01206,-0.2920133,0.4736286,-3.274992,-0.6189443,0.5303422,-1.685184,0.1174894,-0.1492161,-2.438929,-0.0281726,-0.1519263,-2.892883,-0.3288614,-0.1349254,-3.196356,-0.6728575,-0.1110498,-1.557638,-0.02047783,-0.4997367,-2.195227,-0.05747601,-0.6195246,-2.892883,-0.3288614,-0.1349254,-3.196356,-0.6728575,-0.1110498
0.2054,357.0892,8.628784,347.6359,-0.4576426,-0.1385745,0.5973325,-1.085072,-0.1057704,0.6198308,-1.572041,-0.570177,0.1871781,-1.235928,-0.8701938,-0.2090762,-1.733528,0.2490659,0.7076482,-2.349022,0.1797798,0.9719073,-2.783131,-0.002580001,1.157374,-3.110884,-0.2231915,1.296834,-1.738867,0.2070773,0.254754,-2.533943,0.04678456,0.3836502,-3.01206,-0.2920133,0.4736286,-3.274992,-0.6189443,0.5303422,-1.685184,0.1174894,-0.1492161,-2.438929,-0.0281726,-0.1519263,-2.892883,-0.3288614,-0.1349254,-3.196356,-0.6728575,-0.1110498,-1.557638,-0.02047783,-0.4997367,-2.195227,-0.05747601,-0.6195246,-2.892883,-0.3288614,-0.1349254,-3.196356,-0.6728575,-0.1110498
0.2144,357.0579,8.591981,347.6974,-0.4578352,-0.1388701,0.5971163,-1.085302,-0.1067171,0.6195204,-1.571737,-0.5720311,0.1872427,-1.235586,-0.8722506,-0.2088268,-1.734226,0.2473547,0.7065351,-2.349991,0.1795708,0.9705549,-2.784946,-0.0005157851,1.156259,-3.11404,-0.2187684,1.296274,-1.73925,0.2051881,0.2536539,-2.534517,0.04548568,0.3821136,-3.013521,-0.2920733,0.4720335,-3.277676,-0.6179931,0.5288861,-1.685228,0.1155082,-0.1502505,-2.439014,-0.02993152,-0.1534477,-2.893505,-0.3298269,-0.1367322,-3.197924,-0.6729975,-0.1130342,-1.55732,-0.02244644,-0.5006437,-2.194803,-0.06000786,-0.6208195,-2.893505,-0.3298269,-0.1367322,-3.197924,-0.6729975,-0.1130342
0.2173,357.0579,8.591981,347.6974,-0.4578352,-0.1388701,0.5971163,-1.085302,-0.1067171,0.6195204,-1.571737,-0.5720311,0.1872427,-1.235586,-0.8722506,-0.2088268,-1.734226,0.2473547,0.7065351,-2.349991,0.1795708,0.9705549,-2.784946,-0.0005157851,1.156259,-3.11404,-0.2187684,1.296274,-1.73925,0.2051881,0.2536539,-2.534517,0.04548568,0.3821136,-3.013521,-0.2920733,0.4720335,-3.277676,-0.6179931,0.5288861,-1.685228,0.1155082,-0.1502505,-2.439014,-0.02993152,-0.1534477,-2.893505,-0.3298269,-0.1367322,-3.197924,-0.6729975,-0.1130342,-1.55732,-0.02244644,-0.5006437,-2.194803,-0.06000786,-0.6208195,-2.893505,-0.3298269,-0.1367322,-3.197924,-0.6729975,-0.1130342
0.2199,357.0276,8.561798,347.7583,-0.4579601,-0.1391707,0.5969507,-1.085461,-0.1076633,0.6193237,-1.571407,-0.5738389,0.1874253,-1.235249,-0.8742219,-0.2085142,-1.734838,0.2456519,0.7056271,-2.350857,0.1795599,0.9694818,-2.786715,0.001993086,1.155498,-3.117252,-0.2136501,1.296149,-1.739601,0.2033154,0.2527589,-2.53503,0.04415316,0.3808713,-3.014866,-0.29223,0.4707753,-3.280176,-0.6171829,0.5277817,-1.685287,0.1135501,-0.1510874,-2.439117,-0.03164057,-0.154689,-2.894157,-0.3307155,-0.1382152,-3.199543,-0.673036,-0.1146699,-1.557056,-0.02438696,-0.50137,-2.194456,-0.06225749,-0.6218925,-2.894157,-0.3307155,-0.1382152,-3.199543,-0.673036,-0.1146699
